aday_kimligi,model,goruntu_adi,kaynak_onek,skor,x1,y1,x2,y2,kutu_genislik,kutu_yukseklik,en_iyi_gt_iou,eslesen_gt_iou,tp_fp,calisma_esigi,fp_butcesi,dislama_gerekcesi,kor_kimlik,kontrol_kor_kimlik,ornege_alindi,katman,katman_secilme_olasiligi,kosu_protokol,kosu_bolum,kosu_goruntu_sayisi,kosu_taban_tahmin_kaynagi,kosu_model_tahmin_kaynagi,kosu_taban_calisma_esigi,kosu_model_calisma_esigi,kosu_fp_butcesi,kosu_eslestirme_iou,kosu_ortusen_fp_iou,kosu_kontrol_tahmin_iou,kosu_baglam_katsayi,kosu_baglam_asgari_kenar,kosu_model_basina_hedef,kosu_katman_tabani,kosu_tohum,kosu_kapsam_notu,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
taban_00011,Taban-512,train_VRD_3062_JPG.rf.c7763470dd8621a18525ba51c08e6abe.jpg,VRD,0.4025,711.1,2050.2,756.5,2090.5,45.4,40.3,0.0,,FP,0.3,1.8089,,a0168,a0249,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00012,Taban-512,train_VRD_3063_JPG.rf.9fa84c4cacfdbcf9ea5e80ac5d4a9928.jpg,VRD,0.3083,789.3,1640.2,830.0,1680.0,40.7,39.8,0.0,,FP,0.3,1.8089,,a0283,a0113,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00013,Taban-512,train_VRD_3064_JPG.rf.a3264a41566e7502902096b0c80661b5.jpg,VRD,0.3186,416.3,2488.7,490.3,2608.5,74.0,119.8,0.0,,FP,0.3,1.8089,,a0066,a0204,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00014,Taban-512,train_VRD_3068_JPG.rf.037ab67223e871ad9716e9aab2f4a197.jpg,VRD,0.3628,505.7,1356.7,534.3,1400.3,28.6,43.6,0.0,,FP,0.3,1.8089,,a0027,a0325,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00015,Taban-512,train_VRD_3068_JPG.rf.037ab67223e871ad9716e9aab2f4a197.jpg,VRD,0.3448,22.6,25.6,47.7,61.4,25.1,35.8,0.0,,FP,0.3,1.8089,,a0017,a0259,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00016,Taban-512,train_VRD_3082_JPG.rf.bc32984470d6b81e6cda05017ace1730.jpg,VRD,0.5761,2165.6,359.9,2191.5,412.3,25.9,52.4,0.7792,0.7792,TP,0.3,1.8089,,,,hayir,,,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00017,Taban-512,train_VRD_3082_JPG.rf.bc32984470d6b81e6cda05017ace1730.jpg,VRD,0.4218,2164.4,315.6,2198.2,356.7,33.8,41.1,0.0,,FP,0.3,1.8089,,a0050,a0416,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00018,Taban-512,train_VRD_3083_JPG.rf.8af8b7ba2f81349640d3de9849199918.jpg,VRD,0.7393,2220.7,786.8,2251.3,854.8,30.6,68.0,0.8587,0.8587,TP,0.3,1.8089,,,,hayir,,,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00019,Taban-512,train_VRD_3083_JPG.rf.8af8b7ba2f81349640d3de9849199918.jpg,VRD,0.6388,2222.2,729.9,2252.9,773.1,30.7,43.2,0.0,,FP,0.3,1.8089,,a0386,a0034,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00020,Taban-512,train_VRD_3083_JPG.rf.8af8b7ba2f81349640d3de9849199918.jpg,VRD,0.6113,2222.0,820.2,2246.1,854.9,24.1,34.7,0.3899,,FP,0.3,1.8089,,a0137,a0145,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00021,Taban-512,train_VRD_3085_JPG.rf.1d6c6e8846eb0d17d57f80cd4adfc4cf.jpg,VRD,0.5801,2706.3,705.9,2737.2,748.8,30.9,42.9,0.0,,FP,0.3,1.8089,,a0013,a0439,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00022,Taban-512,train_VRD_3085_JPG.rf.1d6c6e8846eb0d17d57f80cd4adfc4cf.jpg,VRD,0.5427,2718.4,755.6,2750.9,814.5,32.5,58.9,0.6064,0.6064,TP,0.3,1.8089,,,,hayir,,,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00023,Taban-512,train_VRD_3087_JPG.rf.77189923102c093b565f5ac08703611b.jpg,VRD,0.5563,2885.3,1550.7,2921.8,1599.5,36.5,48.8,0.0,,FP,0.3,1.8089,,a0081,a0015,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00024,Taban-512,train_VRD_3088_JPG.rf.4a825a8a092605758bec2c83c0d3fb41.jpg,VRD,0.486,2977.9,1980.1,3003.0,2030.6,25.1,50.5,0.0,,FP,0.3,1.8089,,a0282,a0280,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00025,Taban-512,train_VRD_3088_JPG.rf.4a825a8a092605758bec2c83c0d3fb41.jpg,VRD,0.4763,3388.5,0.1,3457.7,67.2,69.2,67.1,0.0,,FP,0.3,1.8089,,a0010,a0376,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00026,Taban-512,train_VRD_3090_JPG.rf.aae703cf6571719c2137410a8c314c47.jpg,VRD,0.495,637.0,1549.7,657.9,1589.5,20.9,39.8,0.0,,FP,0.3,1.8089,,a0273,a0332,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00027,Taban-512,train_VRD_3090_JPG.rf.aae703cf6571719c2137410a8c314c47.jpg,VRD,0.3612,3124.3,2749.7,3173.7,2815.1,49.4,65.4,0.0,,FP,0.3,1.8089,,a0309,a0230,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00028,Taban-512,train_VRD_3091_JPG.rf.b2431f4f88816d9458553448073861a7.jpg,VRD,0.4558,158.5,1936.9,179.6,1976.1,21.1,39.2,0.0,,FP,0.3,1.8089,,a0212,a0185,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00029,Taban-512,train_VRD_3091_JPG.rf.b2431f4f88816d9458553448073861a7.jpg,VRD,0.3896,56.1,201.5,85.8,243.2,29.7,41.7,0.0,,FP,0.3,1.8089,,a0336,a0196,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00030,Taban-512,train_VRD_3091_JPG.rf.b2431f4f88816d9458553448073861a7.jpg,VRD,0.3615,3480.3,2742.0,3497.6,2794.9,17.3,52.9,0.0,,FP,0.3,1.8089,,a0175,a0366,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00031,Taban-512,train_VRD_3091_JPG.rf.b2431f4f88816d9458553448073861a7.jpg,VRD,0.3475,3455.8,2731.5,3497.1,2793.8,41.3,62.3,0.0,,FP,0.3,1.8089,,a0392,a0285,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00032,Taban-512,train_VRD_3091_JPG.rf.b2431f4f88816d9458553448073861a7.jpg,VRD,0.3343,987.7,1531.2,1003.6,1559.0,15.9,27.8,0.0,,FP,0.3,1.8089,,a0150,a0161,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00033,Taban-512,train_VRD_3092_JPG.rf.b9c69f37389a1473f41b1882be71f72b.jpg,VRD,0.4923,3948.2,2684.4,3985.7,2743.0,37.5,58.6,0.0,,FP,0.3,1.8089,,a0384,a0049,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00034,Taban-512,train_VRD_3092_JPG.rf.b9c69f37389a1473f41b1882be71f72b.jpg,VRD,0.407,215.5,501.0,236.7,539.5,21.2,38.5,0.0,,FP,0.3,1.8089,,a0092,a0125,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00035,Taban-512,train_VRD_3094_JPG.rf.938850bbe10ccd22c932a807a494b757.jpg,VRD,0.4107,1113.5,18.3,1135.8,55.3,22.3,37.0,0.0,,FP,0.3,1.8089,,a0381,a0286,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00036,Taban-512,train_VRD_3095_JPG.rf.5379df8b29d8fbfac17f873f76d42e3f.jpg,VRD,0.4099,3835.7,2100.7,3879.0,2158.5,43.3,57.8,0.0,,FP,0.3,1.8089,,a0263,a0188,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00037,Taban-512,train_VRD_3095_JPG.rf.5379df8b29d8fbfac17f873f76d42e3f.jpg,VRD,0.3096,2886.2,0.6,2926.2,24.3,40.0,23.7,0.0,,FP,0.3,1.8089,,a0115,a0331,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00038,Taban-512,train_VRD_3096_JPG.rf.1f45f33e005fb2d99c61b67d687d00b4.jpg,VRD,0.5163,3171.3,2111.7,3218.5,2166.1,47.2,54.4,0.0,,FP,0.3,1.8089,,a0385,a0337,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
taban_00039,Taban-512,train_VRD_3097_JPG.rf.f8d2643399443f294c99f42f9f55d227.jpg,VRD,0.4596,2638.9,2084.4,2680.0,2140.5,41.1,56.1,0.0,,FP,0.3,1.8089,,a0123,a0272,evet,Taban-512/VRD,1.0,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
